200021,WORD_NOUN,,KATAKANA,,,-,ソフト・ブラ,,sofuto bura,"miękki stanik
miękki biustonosz
biustonosz bez podkładek, drucików lub haczyków",soft bra,,,"GroupId: 2838697
Translate: soft bra
Translate: bra without pads, wires or hooks"
200022,"WORD_EXPRESSION
WORD_NOUN
WORD_ADJECTIVE_NA",,HIRAGANA,,,良い迷惑,いいめいわく,,ii meiwaku,"prawdziwe utrapienie
stać się zakłopotany z powodu czyjś problemów (bez własnej winy)",いい jest ironiczne,,,"GroupId: 2744870
Translate: real nuisance
AdditionalInfo: the いい is ironic
Translate: becoming inconvenienced by someone else's problems (through no fault of one's own)
AdditionalInfo: the いい is ironic"
200023,"WORD_EXPRESSION
WORD_NOUN
WORD_ADJECTIVE_NA",,HIRAGANA,,,好い迷惑,いいめいわく,,ii meiwaku,"prawdziwe utrapienie
stać się zakłopotany z powodu czyjś problemów (bez własnej winy)",いい jest ironiczne,,,"GroupId: 2744870
Translate: real nuisance
AdditionalInfo: the いい is ironic
Translate: becoming inconvenienced by someone else's problems (through no fault of one's own)
AdditionalInfo: the いい is ironic"
200024,"WORD_EXPRESSION
WORD_NOUN",,HIRAGANA,,,かやの外,かやのそと,,kaya no soto,"bycie wykluczonym
bycie ignorowanym
poza moskitierą",wyrażenie idiomatyczne,,,"GroupId: 2068310
Translate: being excluded
MiscInfo: id
Translate: being ignored
MiscInfo: id
Translate: being kept in the dark (about)
MiscInfo: id
Translate: being kept out of the loop
MiscInfo: id
Translate: outside the mosquito net
MiscInfo: id"
200025,WORD_NOUN,,HIRAGANA,,,聞間違い,ききまちがい,,kiki machigai,"przesłyszenie się
źle usłyszenie",,,,"GroupId: 2826970
Translate: mishearing"
200026,WORD_NOUN,,KATAKANA,,,-,フランシスカ,,furanshisuka,franciska,"używana od IV do VIII w. n.e. narodowa broń Franków, obok włóczni angon. Była to masywna siekierka przeznaczona do walki wręcz, ale przede wszystkim do miotania",,,"GroupId: 2561380
Translate: francisca
Translate: francesca
Translate: type of throwing axe"
200027,WORD_NOUN,,HIRAGANA,,,大手銀行,おおてぎんこう,,oote ginkou,"główny bank
ważny bank",,,,"GroupId: 2618080
Translate: major bank
Translate: big bank"
200028,WORD_NOUN,,HIRAGANA,,,後処理,あとしょり,,atoshori,"po leczeniu
po przetworzeniu
radzenie sobie z następstwami",,,DUPLICATE 200132,"GroupId: 2825937
Translate: after-treatment
Translate: post-treatment
Translate: post-processing
Translate: dealing with the aftermath"
200029,WORD_NOUN,,HIRAGANA,,,飾り石,かざりいし,,kazari ishi,"półszlachetny kamień
ozdobny kamień",,,,"GroupId: 2422850
Translate: semi-precious stone
Translate: ornate stone
Translate: embellished stone"
200030,WORD_NOUN,,HIRAGANA,,,完全自動詞,かんぜんじどうし,,kanzen jidoushi,???,rodzaj czasownika nieprzechodniego,,,"GroupId: 2253810
Translate: complete intransitive verb"
200031,WORD_NOUN,,HIRAGANA,,,完全性,かんぜんせい,,kanzensei,integralność,,,,"GroupId: 2347240
Translate: integrity"
200032,WORD_NOUN,,HIRAGANA,,,三重冠,さんじゅうかん,,sanjuukan,(papieska) potrójna tiara,,,,"GroupId: 1300740
Translate: (papal) triple tiara"
200033,WORD_NOUN,,KATAKANA_HIRAGANA,,,ツバキ目,ツバキもく,,tsubaki moku,"herbatowce
kameliowce","rząd przeważnie roślin drzewiastych należący do klasy dwuliściennych, Theales",,,"GroupId: 2065590
Translate: Theales (order of plants)"
200034,WORD_VERB_U,,HIRAGANA,,,騙し込む,だましこむ,,damashi komu,"zwodzić
mamić
omotać",,,,"GroupId: 1852400
Translate: to deceive
Translate: to ensnare"
200035,WORD_NOUN,,KATAKANA,,,-,モディファイドアメリカンプラン,,modifaido amerikan puran,zmodyfikowany amerykański plan,ang: modified American plan,,,"GroupId: 1135180
Translate: modified American plan"
200036,WORD_NOUN,,HIRAGANA,,,学校群制度,がっこうぐんせいど,,gakkou gunseido,szkolny grupujący system,,,,"GroupId: 1761240
Translate: school grouping system"
200037,WORD_NOUN,,HIRAGANA_KATAKANA,,,重力ダム,じゅうりょくダム,,juuryoku damu,tama grawitacyjna,,,,"GroupId: 2229850
Translate: gravity dam"
200038,WORD_NOUN,,HIRAGANA,,,池蝶貝,いけちょうがい,,ikechougai,Hyriopsis schlegelii,gatunek słodkowodnej małzy,,,"GroupId: 2673330
Translate: Hyriopsis schlegelii (species of freshwater mussel)
MiscInfo: uk"
200039,"WORD_EXPRESSION
WORD_NOUN",,HIRAGANA,,,表現型の可塑性,ひょうげんがたのかそくせい,,hyougengata no kasokusei,plastyczność fenotypowa,,,,"GroupId: 2687950
Translate: phenotypic plasticity"
200040,"WORD_ADJECTIVE_NO
WORD_ADJECTIVE_NA
WORD_NOUN",,HIRAGANA,,,天井知らず,てんじょうしらず,,tenjou shirazu,"podskakiwanie (o cenach)
szybki wzrost (cen)",,,,"GroupId: 1438360
Translate: skyrocketing (prices)"
200041,WORD_NOUN,,HIRAGANA,,,熟柿主義,じゅくししゅぎ,,jukushi shugi,leżąc nisko i czekając na swoją szansę,,,,"GroupId: 1717110
Translate: laying low, awaiting one's chance"
200042,WORD_NOUN,,KATAKANA,,,-,アノミー,,anomii,anomia,"ang: anomie, anomy",,,"GroupId: 2456040
Translate: anomie
Translate: anomy"
200043,WORD_NOUN,,HIRAGANA,,,問題解決能力,もんだいかいけつのうりょく,,mondai kaiketsu nouryoku,umiejętność rozwiązywania problemów,,,,"GroupId: 2129930
Translate: problem-solving ability"
200044,WORD_NOUN,,HIRAGANA,,,学究肌,がっきゅうはだ,,gakkyuuhada,"typ akademicki
naukowy sposób myślenia",,,,"GroupId: 2811690
Translate: academic type
Translate: scholarly turn of mind"
200045,WORD_NOUN,,HIRAGANA,,,不可逆圧縮,ふかぎゃくあっしゅく,,fukagyaku asshuku,kompresja stratna,informatyka,,,"GroupId: 2384400
Translate: lossy compression"
200046,WORD_ADJECTIVE_NO,,HIRAGANA,,,出血性,しゅっけつせい,,shukketsusei,krwotoczny,,,,"GroupId: 2841022
Translate: hemorrhagic
Translate: haemorrhagic"
200047,WORD_NOUN,,HIRAGANA,,,照会先,しょうかいさき,,shoukaisaki,referencje,np. do pracy,,,"GroupId: 1938540
Translate: reference (e.g. for a job)"
200048,WORD_EXPRESSION,,HIRAGANA,,,小人閑居,しょうじんかんきょ,,shoujin kankyo,osoba małostkowa będąca bezużyteczna (ma tendencję do czynienia zła),przysłowie,,,"GroupId: 2031320
Translate: a small-minded person being idle (tends to do evil)
MiscInfo: proverb"
200049,WORD_NOUN,,HIRAGANA,,,衝突検出,しょうとつけんしゅつ,,shoutotsu kenshutsu,"wykrywanie kolizji
detekcja kolizji",,,,"GroupId: 2365320
Translate: collision detection
Translate: CD"
200050,WORD_NOUN,,HIRAGANA,,,触手冠,しょくしゅかん,,shokushukan,lofofor,"aparat czułkowy niektórych wtórnojamowych bezkręgowców morskich, złożony z podstawy i korony orzęsionych czułków otaczających otwór gębowy",,,"GroupId: 2501940
Translate: lophophore"
200051,WORD_VERB_U,,HIRAGANA,,,釣り出す,つりだす,,tsuri dasu,"wyciągać rybę
wabić
kusić",,,,"GroupId: 1434070
Translate: to pull out a fish
Translate: to lure"
200052,WORD_NOUN,,HIRAGANA,,,雲脚,くもあし,,kumo ashi,"ruchy chmur
zwisające chmury",,,DUPLICATE 200136,"GroupId: 1576500
Translate: cloud movements
Translate: overhanging clouds"
200053,WORD_NOUN,,HIRAGANA,,,父権制,ふけんせい,,fukensei,patriarchat,,,,"GroupId: 2840671
Translate: patriarchy"
200054,WORD_NOUN,,HIRAGANA,,,識閾,しきいき,,shikiiki,próg świadomości,,,,"GroupId: 1832890
Translate: threshold of consciousness"
200055,WORD_NOUN,,HIRAGANA,,,釣り書き,つりがき,,tsuri gaki,???,,,,"GroupId: 1434080
Translate: family chart and personal history
AdditionalInfo: esp. for お見合い"
200056,WORD_NOUN,,HIRAGANA,,,不完全自動詞,ふかんぜんじどうし,,fukanzen jidoushi,???,rodzaj czasownika nieprzechodniego,,,"GroupId: 2253820
Translate: incomplete intransitive verb"
200057,WORD_NOUN,,HIRAGANA,,,献酌,けんしゃく,,kenshaku,oferowanie drinka,,,,"GroupId: 1874010
Translate: offering a drink"
200058,"WORD_VERB_U
WORD_EXPRESSION",,HIRAGANA,,,策を練る,さくをねる,,saku o neru,"planować następne ruchy
wypracować plan",,,,"GroupId: 2840892
Translate: to plan one's next moves
Translate: to work out a plan"
200059,"WORD_VERB_RU
WORD_EXPRESSION",,HIRAGANA,,,腹に据えかねる,はらにすえかねる,,hara ni sue kaneru,"nie można stłumić gniewu
nie móc znieść",,,,"GroupId: 2126260
Translate: cannot suppress one's anger
Translate: cannot stomach"
200060,WORD_NOUN,,HIRAGANA,,,陣中見舞い,じんちゅうみまい,,jinchuu mimai,"odwiedzanie żołnierzy na froncie, aby poprawić ich samopoczucie
odwiedzanie osób ciężko pracujących jako wyraz ich wsparcia",,,,"GroupId: 1370230
Translate: visiting soldiers at the front to provide comfort
MiscInfo: yoji
Translate: visit to (gift for) persons hard at work as a sign of support
MiscInfo: yoji"
200061,WORD_NOUN,,HIRAGANA,,,金串,かなぐし,,kanagushi,metalowy szpikulec,,,,"GroupId: 2085320
Translate: metal spit
Translate: metal skewer"
200062,WORD_NOUN,,HIRAGANA,,,希少金属,きしょうきんぞく,,kishou kinzoku,"metal rzadki
???",,,,"GroupId: 2828787
Translate: rare metal
Translate: minor metal"
200063,WORD_NOUN,,KATAKANA,,,-,パンチングメタル,,panchingu metaru,"perforowany metal
dziurkowany metal",,,,"GroupId: 2832292
Translate: perforated metal
Translate: punched metal"
200064,WORD_NOUN,,HIRAGANA,,,金杓子,かなじゃくし,,kanajakushi,metalowa chochla,,,,"GroupId: 1682110
Translate: metal ladle"
200065,WORD_NOUN,,HIRAGANA,,,金屑,かなくず,,kanakuzu,złom,,,,"GroupId: 1682260
Translate: scrap metal"
200066,WORD_NOUN,,HIRAGANA_KATAKANA,,,金ダライ,かなダライ,,kana darai,metalowa miska,,,,"GroupId: 1682580
Translate: metal basin"
200067,WORD_NOUN,,HIRAGANA,,,土類金属,どるいきんぞく,,dorui kinzoku,ziemskie metale,,,,"GroupId: 1702460
Translate: earth metal"
200068,WORD_NOUN,,KATAKANA_HIRAGANA,,,アモルファス金属,アモルファスきんぞく,,amorufasu kinzoku,szkło metaliczne,,,,"GroupId: 1961090
Translate: amorphous metal"
200069,WORD_NOUN,,KATAKANA_HIRAGANA,,,アルカリ金属,アルカリきんぞく,,arukari kinzoku,litowce,"grupa pierwiastków 1 grupy układu okresowego o silnych własnościach metalicznych, tworzących z wodą silnie zasadowe wodorotlenki",,,"GroupId: 1961250
Translate: alkali metal"
200070,WORD_NOUN,,HIRAGANA,,,液体金属,えきたいきんぞく,,ekitai kinzoku,ciekły metal,,,,"GroupId: 1973070
Translate: liquid metal"
200071,WORD_NOUN,,HIRAGANA_KATAKANA,,,金属バット,きんぞくバット,,kinzoku batto,metalowy kij,,,,"GroupId: 2556520
Translate: metal bat"
200072,WORD_NOUN,,HIRAGANA,,,金属端子,きんぞくたんし,,kinzoku tanshi,"metalowy terminal
metalowa końcówka",,,,"GroupId: 2580340
Translate: metal terminal"
200073,WORD_NOUN,,KATAKANA,,,-,メタルハイドライド,,metaru haidoraido,wodorek metalu,ang: metal hydride,,,"GroupId: 2673880
Translate: metal hydride"
200074,WORD_NOUN,,HIRAGANA,,,金属化学種,きんぞくかがくしゅ,,kinzokukagakushu,specjacja metali,,,,"GroupId: 2689270
Translate: metal speciation"
200075,WORD_NOUN,,HIRAGANA,,,金属屑,きんぞくくず,,kinzoku kuzu,złom,,,,"GroupId: 2698790
Translate: scrap metal"
200076,WORD_NOUN,,KATAKANA,,,-,グラムメタル,,guramu metaru,glam metal,"styl muzyki metalowej, popularny w latach 80. XX w., obejmujący melodyjną i rytmiczną jego odmianę",,,"GroupId: 2841126
Translate: glam metal (heavy-metal sub-genre)"
200077,WORD_NOUN,,KATAKANA,,,-,サーメット,,saametto,cermet,metal ceramiczny,,,"GroupId: 1055270
Translate: cermet (ceramic metal)"
200078,WORD_NOUN,,HIRAGANA,,,金轡,かなぐつわ,,kanagutsuwa,"metalowa część
metalowy kawałek",,,,"GroupId: 1682680
Translate: a (metal) bit"
200079,WORD_NOUN,,HIRAGANA,,,金属片,きんぞくへん,,kinzokuhen,kawałek metalu,,,,"GroupId: 1871130
Translate: piece of metal"
200080,WORD_NOUN,,KATAKANA_HIRAGANA,,,アルカリ土類金属,アルカリどるいきんぞく,,arukari dorui kinzoku,metal ziem alkalicznych,,,,"GroupId: 1961280
Translate: alkali earth metal"
200081,WORD_NOUN,,HIRAGANA,,,金壺,かなつぼ,,kanatsubo,metalowy czajnik lub dzbanek,,,,"GroupId: 2085330
Translate: metal jar or pot"
200082,"WORD_ADVERBIAL_NOUN
WORD_EXPRESSION
WORD_NOUN
WORD_ADJECTIVE_NO",,HIRAGANA,,,其の外,そのほか,,sono hoka,"inny
zresztą
ponadto
oprócz tego
w dodatku",,,DUPLICATE 200083,
200083,"WORD_ADVERBIAL_NOUN
WORD_EXPRESSION
WORD_NOUN
WORD_ADJECTIVE_NO",,HIRAGANA,,,其の外,そのた,,sono ta,"inny
zresztą
ponadto
oprócz tego
w dodatku",,,DUPLICATE 200082,
200084,WORD_ADJECTIVE_I,,KATAKANA_HIRAGANA,,,-,ムゴい,,mugoi,"okrutny
brutalny
bezlitosny
nielitościwy
nieludzki
potworny
tragiczny
dramatyczny
straszny
okropny
przerażający
wstrząsający",,,,"GroupId: 1303270
Translate: cruel
MiscInfo: uk
Translate: merciless
MiscInfo: uk
Translate: pitiless
MiscInfo: uk
Translate: brutal
MiscInfo: uk
Translate: atrocious
MiscInfo: uk
Translate: inhuman
MiscInfo: uk
Translate: tragic
MiscInfo: uk
Translate: horrible
MiscInfo: uk
Translate: terrible
MiscInfo: uk
Translate: dreadful
MiscInfo: uk
Translate: miserable
MiscInfo: uk
Translate: ugly
MiscInfo: uk
Translate: horrifying
MiscInfo: uk"
200085,WORD_NOUN,,HIRAGANA,,,１軍,いちぐん,,ichigun,"armia
wojsko
cała armia
całe wojsko
pierwszy zespół (w sporcie)",,,,
200086,WORD_NOUN,,KATAKANA,,,-,ウンチ,,unchi,"gówno
odchody
kał
stolec
sranie",,,,
200087,WORD_NOUN,,KATAKANA,,,-,エアーソフトガン,,eaasofuto gan,"ASG
Airsoft gun",repliki broni palnej przeważnie w skali 1:1 strzelające najczęściej plastikowymi kulkami,,,
200088,WORD_NOUN,,KATAKANA,,,-,エアソフト・ガン,,easofuto gan,"ASG
Airsoft gun",repliki broni palnej przeważnie w skali 1:1 strzelające najczęściej plastikowymi kulkami,,,
200089,WORD_NOUN,,KATAKANA,,,-,エアーソフト・ガン,,eaasofuto gan,"ASG
Airsoft gun",repliki broni palnej przeważnie w skali 1:1 strzelające najczęściej plastikowymi kulkami,,,
200090,WORD_PRONOUN,,KATAKANA,,,-,テメー,,temee,ty,"wulgarnie, używane przez młodych mężczyzn",,,
200091,"WORD_EXPRESSION
WORD_NOUN",,HIRAGANA,,,やぶの中,やぶのなか,,yabu no naka,niezdolność do dostrzeżenia prawdy z powodu sprzecznych zeznań,nazwa zaczerpnięta z opowiadania Akutagawa Ryuunosuke,,,
200092,"WORD_NOUN
WORD_COUNTER
WORD_PARTICULE
WORD_SUFFIX",,HIRAGANA,,,切,きり,,kiri,"koniec
zakończenie
zatrzymanie
granica
limity
termin dostawy kontraktów terminowych
finał (piosenki z teatru no)
koniec aktu (w joruri lub kabuki)
finałowe wykonanie (w wodewilu)
klasyfikator na plasterki (szczególnie cienkie plasterki)
klasyfikator na pokrojone kawałki (np. ryby, mięsa)
tylko
zaledwie
od
po
pozostały (w szczególnej sytuacji)",,,DUPLICATE 50271,"GroupId: 1383800
Translate: end
Translate: finish
Translate: stop
Translate: bounds
Translate: limits
Translate: delivery date (of a futures contract)
AdditionalInfo: esp. 限り,限
Translate: finale (of a noh song)
Translate: end of an act (in joruri or kabuki)
Translate: final performance of the day (in vaudeville)
Translate: counter for slices (esp. thick slices)
Translate: counter for cuts (e.g. fish, meat)
Translate: only
MiscInfo: uk
AdditionalInfo: senses 6-8 are sometimes pronounced ぎり, esp. in old-fashioned speech
Translate: just
MiscInfo: uk
AdditionalInfo: senses 6-8 are sometimes pronounced ぎり, esp. in old-fashioned speech
Translate: since
MiscInfo: uk
AdditionalInfo: usu. in a negative sentence
Translate: after
MiscInfo: uk
AdditionalInfo: usu. in a negative sentence
Translate: remaining (in a particular state)
MiscInfo: uk"
200093,"WORD_VERB_U
WORD_EXPRESSION",,HIRAGANA,,,頭角をあらわす,とうかくをあらわす,,toukaku o arawasu,"odróżnianie się
wyróżnianie się",,,,
200094,WORD_NOUN,,KATAKANA,,,-,ダンマリ,,danmari,"cisza
małomówność
odmawianie wyjaśnień
pantomima (w kabuki)",,,,
200095,WORD_NOUN,,HIRAGANA,,,遠近両用眼鏡,えんきんりょうようめがね,,enkin ryouyou megane,okulary dwuogniskowe,,,,
200096,"WORD_EXPRESSION
WORD_NOUN",,HIRAGANA,,,八百万神,やおよろずのかみ,,yao yorozu no kami,"wszyscy bogowie i boginie
całe bóstwo",,,,
200097,WORD_NOUN,,HIRAGANA,,,野ぐそ,のぐそ,,no guso,"wypróżnianie się na powietrzu
wypróżnianie się pod gołym niebem
kał leżący na ziemi",,,,
200098,WORD_NOUN,,HIRAGANA_KATAKANA,,,野グソ,のグソ,,no guso,"wypróżnianie się na powietrzu
wypróżnianie się pod gołym niebem
kał leżący na ziemi",,,,
200099,WORD_NOUN,,KATAKANA,,,-,ノグソ,,no guso,"wypróżnianie się na powietrzu
wypróżnianie się pod gołym niebem
kał leżący na ziemi",,,,
200100,WORD_PRONOUN,,HIRAGANA,,,あの娘,あのこ,,ano ko,"ta dziewczyna
to dziecko
ty (głównie używanie przez właściciela burdelu lub starszą prostytutkę kiedy zwraca się do służących dziewczyn, archaizm)",,,,
200101,WORD_PRONOUN,,HIRAGANA,,,彼の娘,あのこ,,ano ko,"ta dziewczyna
to dziecko
ty (głównie używanie przez właściciela burdelu lub starszą prostytutkę kiedy zwraca się do służących dziewczyn, archaizm)",,,,
200102,"WORD_ADVERB
WORD_ADVERB_TO
WORD_NOUN",,KATAKANA,,,-,デレデレ,,dere dere,"leniwy
próżny
niechlujny
niedbały
flirtowanie
romansowanie
uganianie się na kobietami",,,,
200103,WORD_ADJECTIVE_NA,,KATAKANA,,,-,エクセントリック,,ekusentorikku,"ekscentryk
ekscentryczka
dziwak
dziwaczka",ang: eccentric,,,
200104,WORD_NOUN,,HIRAGANA,,,綿津見,かいじん,,kaijin,"morski bóg
Posejdon
Neptun",,,"DUPLICATE 66138
DUPLICATE 66139",
200105,WORD_NOUN,,HIRAGANA,,,造苑,ぞうえん,,zouen,"ogrodnictwo krajobrazowe
architektura krajobrazu",,,,"GroupId: 1818750
Translate: landscape gardening
Translate: landscape architecture"
200106,WORD_NOUN,,HIRAGANA,,,御点前,おてまえ,,otemae,"umiejętność
zręczność
kunszt
etykieta z ceremonii herbacianej",,,,
200107,"WORD_ADJECTIVE_NA
WORD_NOUN
WORD_ADJECTIVE_NO",,KATAKANA,,,-,オッチョコチョイ,,occhokochoi,"nieostrożna osoba
roztrzepaniec
ptasi móżdżek",,,,
200108,WORD_NOUN,,HIRAGANA,,,屍臭,ししゅう,,shishuu,zgniły zapach zwłok,,,,
200109,WORD_VERB_U,,HIRAGANA,,,回らす,めぐらす,,megurasu,"otaczać
otoczyć
okrążać
okrążyć
odwrócić (np. swoją głowę)
przemyśleć
rozważać
obmyślać
powiadamiać (ustnie lub pisemnie, archaizm)",,,,
200110,WORD_VERB_U,,HIRAGANA,,,廻らす,めぐらす,,megurasu,"otaczać
otoczyć
okrążać
okrążyć
odwrócić (np. swoją głowę)
przemyśleć
rozważać
obmyślać
powiadamiać (ustnie lub pisemnie, archaizm)",,,,
200111,WORD_NOUN,,HIRAGANA,,,足扱き,あしこき,,ashi koki,stymulacja członka stopami,"slang, wulgarnie",,,
200112,WORD_NOUN,,HIRAGANA,,,人間技,にんげんわざ,,ningenwaza,praca człowieka,,,,
200113,WORD_ADJECTIVE_I,,KATAKANA_HIRAGANA,,,-,エグい,,egui,"nieprzyjemny
uszczypliwy
cierpki
stanowczy
zdecydowany
bez serca
nieczuły
nietaktowny
paskudny (slang)
wstrętny (slang)
zdumiewający (slang)
niezwykły (slang)",,,,
200114,WORD_NOUN,,HIRAGANA,,,立飲み,たちのみ,,tachi nomi,picie podczas stania,,,,
200115,WORD_NOUN,,HIRAGANA,,,立呑み,たちのみ,,tachi nomi,picie podczas stania,,,,
200116,WORD_NOUN,,HIRAGANA,,,立飲,たちのみ,,tachi nomi,picie podczas stania,,,,
200117,WORD_NOUN,,HIRAGANA,,,立呑,たちのみ,,tachi nomi,picie podczas stania,,,,
200118,"WORD_ADVERB
WORD_ADVERB_TO
WORD_NOUN",,KATAKANA,,,-,ボンボン,,bon bon,???,,,DUPLICATE 63751,
200119,WORD_NOUN,,HIRAGANA,,,期日前投票,きじつぜんとうひょう,,kijitsuzen touhyou,wcześniejsze głosowanie,,,DUPLICATE 130152,
200120,"WORD_ADVERB
WORD_ADVERB_TO",,KATAKANA,,,-,ポソリ,,posori,"szeptanie
szmeranie
szmer
stłumiony głos",,,,"GroupId: 2244500
Translate: whispering
MiscInfo: on-mim
Translate: murmuring
MiscInfo: on-mim
Translate: subdued
MiscInfo: on-mim"
200121,"WORD_ADVERB
WORD_ADVERB_TO",,HIRAGANA,,,-,ぽそり,,posori,"szeptanie
szmeranie
szmer
stłumiony głos",,,,"GroupId: 2244500
Translate: whispering
MiscInfo: on-mim
Translate: murmuring
MiscInfo: on-mim
Translate: subdued
MiscInfo: on-mim"
200122,WORD_NOUN,,KATAKANA,,,-,ネーティブアメリカン,,neetibu amerikan,tubylczy amerykanie,ang: native American,,,"GroupId: 2149800
Translate: native American"
200123,WORD_NOUN,,KATAKANA,,,-,ネーティブ・アメリカン,,neetibu amerikan,tubylczy amerykanie,ang: native American,,,"GroupId: 2149800
Translate: native American"
200124,WORD_NOUN,,HIRAGANA,,,野焼,のやき,,noyaki,wypalanie pól,,,,"GroupId: 1712040
Translate: burning off the fields"
200125,"WORD_ADVERB_TO
WORD_NOUN
WORD_ADJECTIVE_TARU",,HIRAGANA,,,諜々,ちょうちょう,,chou chou,"rozmawianie gładko
paplanie
bełkotanie
trajkotanie",,,,"GroupId: 2840437
Translate: talking glibly
Translate: chattering
Translate: jabbering
Translate: babbling"
